customer_id,registration_date,age,gender,city,annual_income,segment,lifetime_value,total_orders,avg_order_value,preferred_channel,sessions_per_month,churn_probability,satisfaction_score,days_since_last_purchase
CUST002340,2020-10-03,35.0,Female,Pune,100000.0,Premium,99521.47,19,7108.68,Social Media,39,0.3999,4,36
CUST002341,2019-02-15,39.0,Female,Hyderabad,,Premium,50635.92,20,8439.32,Website,36,0.3613,3,46
CUST002342,2021-04-30,32.0,Male,Kolkata,112000.0,Premium,64358.79,18,7150.98,Website,42,0.1192,,45
CUST002343,2020-10-31,54.0,Male,Mumbai,116000.0,Premium,41580.44,18,10395.11,Social Media,42,0.0667,5,54
CUST002344,2020-10-05,28.0,Male,Bangalore,,Premium,97108.76,17,10789.86,Social Media,51,0.336,1,58
CUST002345,2021-10-02,20.0,Other,Delhi,100000.0,New,10154.3,6,1128.26,In-Store,17,0.3207,2,25
CUST002346,2020-03-06,40.0,Male,Chennai,100000.0,Occasional,4411.34,9,367.61,In-Store,13,0.1681,5,11
CUST002347,2023-04-02,38.0,Male,Hyderabad,,Regular,22385.26,16,2798.16,Social Media,17,0.4353,3,49
CUST002348,2019-12-14,56.0,Male,Bangalore,100000.0,New,11134.48,9,1237.16,Social Media,13,0.217,4,11
CUST002349,2019-03-08,30.0,Male,Pune,100000.0,Regular,26378.09,4,2930.9,Mobile App,22,0.0959,5,21
CUST002350,2021-08-10,38.0,Female,Chennai,100000.0,At-Risk,4808.39,6,4808.39,Website,3,0.289,5,245
CUST002351,2022-08-13,48.0,Male,Chennai,100000.0,Occasional,8173.7,9,1021.71,Email,11,0.3311,5,49
CUST002352,2021-02-03,48.0,Male,Mumbai,100000.0,At-Risk,1789.63,11,223.7,Email,5,0.1035,5,81
CUST002353,2020-09-12,54.0,Male,Bangalore,100000.0,Premium,74145.18,20,7414.52,Social Media,42,0.2921,4,45
CUST002354,2023-10-01,40.0,Other,Pune,139000.0,Occasional,2678.71,8,334.84,Website,11,0.1989,4,20
CUST002355,2021-03-12,36.0,Female,Bangalore,100000.0,At-Risk,4827.77,5,804.63,Social Media,3,0.141,4,175
CUST002356,2019-08-06,18.0,Female,Delhi,100000.0,Occasional,4719.28,5,589.91,Social Media,10,0.1937,3,27
CUST002357,2020-11-22,,Female,Pune,100000.0,New,6522.91,10,1630.73,Website,15,0.2616,1,7
CUST002358,2023-06-25,40.0,Female,Delhi,109000.0,Occasional,4131.66,9,826.33,Website,11,0.1327,4,54
CUST002359,2021-11-13,28.0,Female,Delhi,100000.0,New,7440.08,9,1062.87,Email,13,0.3282,4,58
CUST002360,2019-10-26,18.0,Male,Hyderabad,100000.0,At-Risk,5370.46,4,767.21,In-Store,4,0.2804,5,255
CUST002361,2019-01-08,18.0,Female,Pune,100000.0,At-Risk,1907.38,12,317.9,Website,3,0.4053,4,193
CUST002362,2021-02-23,26.0,Male,Pune,100000.0,Occasional,5025.87,7,628.23,Website,17,0.3938,5,46
CUST002363,2020-12-29,43.0,Male,Hyderabad,100000.0,Occasional,8614.64,4,1076.83,Social Media,17,0.2497,3,33
CUST002364,2021-01-11,27.0,Male,Kolkata,191000.0,Occasional,6535.3,8,816.91,Website,19,0.1905,5,6
CUST002365,2019-09-14,33.0,Female,Mumbai,100000.0,Regular,16858.7,4,1123.91,Social Media,15,0.3554,4,22
CUST002366,2022-06-14,32.0,Female,Mumbai,100000.0,Regular,24778.98,9,3097.37,Website,6,0.3531,3,49
CUST002367,2022-04-02,37.0,Female,Chennai,,Occasional,9989.9,12,1664.98,In-Store,13,0.3997,4,22
CUST002368,2019-07-11,30.0,Female,Kolkata,,New,15857.1,7,1982.14,Website,9,0.6768,5,41
CUST002369,2021-07-25,30.0,Male,Bangalore,100000.0,Premium,40405.05,16,4489.45,Social Media,39,0.5673,4,57
CUST002370,2021-01-06,32.0,Female,Bangalore,100000.0,At-Risk,3333.19,3,476.17,Mobile App,5,0.1318,4,358
CUST002371,2020-03-29,31.0,Female,Mumbai,100000.0,Occasional,5441.42,11,494.67,Social Media,18,0.2541,2,55
CUST002372,2021-08-05,19.0,Male,Bangalore,100000.0,Regular,24941.44,10,3117.68,Social Media,17,0.4989,1,36
CUST002373,2023-01-02,36.0,Male,Pune,100000.0,At-Risk,4727.64,13,472.76,Email,5,0.3757,3,64
CUST002374,2020-02-01,46.0,Male,Delhi,100000.0,Occasional,8620.38,6,574.69,Email,15,0.4572,5,22
CUST002375,2022-03-30,33.0,Male,Kolkata,100000.0,At-Risk,3807.19,9,292.86,Social Media,6,0.242,4,72
CUST002376,2022-08-19,27.0,Female,Pune,100000.0,Regular,17920.58,5,4480.14,Website,17,0.2425,5,49
CUST002377,2021-08-27,32.0,Female,Chennai,108000.0,Regular,19037.82,6,3172.97,Email,11,0.2261,5,8
CUST002378,2023-05-24,32.0,Male,Pune,100000.0,Premium,79102.86,17,7191.17,In-Store,54,0.0258,5,11
CUST002379,2020-08-15,18.0,Female,Chennai,100000.0,Regular,17094.27,10,1424.52,Social Media,24,0.2679,3,43
CUST002380,2020-09-23,24.0,Male,Pune,100000.0,Regular,17102.24,9,2443.18,Email,14,0.0581,,36
CUST002381,2020-01-26,18.0,Male,Pune,100000.0,Regular,7793.95,15,1558.79,Website,12,0.3163,4,44
CUST002382,2023-04-13,18.0,Female,Hyderabad,100000.0,Regular,20700.07,12,3450.01,Mobile App,11,0.5158,5,3
CUST002383,2019-06-14,40.0,Male,Pune,100000.0,Occasional,6474.48,12,404.65,Website,14,0.3804,,44
CUST002384,2023-05-11,40.0,Male,Bangalore,100000.0,Premium,53921.12,17,8986.85,Mobile App,51,0.1037,4,6
CUST002385,2020-11-16,23.0,Female,Delhi,100000.0,New,14333.17,8,1791.65,In-Store,15,0.5287,4,52
CUST002386,2021-06-06,29.0,Male,Pune,100000.0,Regular,15024.38,8,1878.05,Mobile App,12,0.2956,5,29
CUST002387,2019-01-14,,Male,Mumbai,100000.0,Regular,22318.96,8,1716.84,Email,15,0.2049,4,44
CUST002388,2022-03-27,47.0,Male,Kolkata,,Premium,47539.51,18,3656.89,Mobile App,30,0.1868,4,7
CUST002389,2020-07-14,24.0,Female,Chennai,100000.0,At-Risk,3259.85,9,181.1,Mobile App,3,0.3452,,276
CUST002390,2019-10-09,28.0,Male,Hyderabad,100000.0,Regular,28289.07,7,5657.81,Email,19,0.3837,5,14
CUST002391,2022-04-15,18.0,Male,Bangalore,,New,8671.22,5,1238.75,Email,9,0.4073,5,39
CUST002392,2019-02-09,33.0,Female,Mumbai,100000.0,Regular,17332.68,8,1083.29,Mobile App,14,0.3687,5,35
CUST002393,2019-06-19,47.0,Female,Mumbai,100000.0,New,15282.58,5,1389.33,Mobile App,12,0.1326,,17
CUST002394,2021-06-28,40.0,Female,Delhi,127000.0,Regular,9394.3,9,1043.81,Social Media,19,0.3947,5,56
CUST002395,2020-03-31,45.0,Female,Delhi,100000.0,New,9304.39,9,1163.05,Mobile App,12,0.2531,4,57
CUST002396,2021-06-25,38.0,Female,Kolkata,130000.0,Occasional,3155.39,8,450.77,Social Media,11,0.2397,5,36
CUST002397,2022-10-23,31.0,Other,Chennai,103000.0,New,15935.06,10,1062.34,Social Media,20,0.2487,2,12
CUST002398,2020-08-01,22.0,Male,Pune,100000.0,Regular,23063.57,8,2882.95,Social Media,17,0.3887,3,38
CUST002399,2021-12-06,53.0,Male,Mumbai,100000.0,At-Risk,1578.56,11,225.51,Mobile App,5,0.238,5,129
CUST002400,2023-05-15,25.0,Male,Pune,100000.0,Regular,10012.09,8,1668.68,Social Media,12,0.3045,3,9
CUST002401,2020-05-29,43.0,Male,Pune,100000.0,Regular,17971.67,4,1996.85,In-Store,18,0.3721,3,42
CUST002402,2019-09-10,33.0,Male,Chennai,100000.0,New,6531.13,11,2177.04,Email,10,0.1307,5,51
CUST002403,2023-12-01,18.0,Female,Mumbai,,Regular,10108.38,2,2021.68,In-Store,9,0.2747,2,33
CUST002404,2022-01-11,40.0,Female,Pune,100000.0,At-Risk,3850.22,13,275.02,Mobile App,5,0.1045,4,159
CUST002405,2019-11-25,35.0,Male,Kolkata,149000.0,Occasional,4092.96,8,511.62,Social Media,10,0.5028,5,22
CUST002406,2023-04-18,29.0,Other,Chennai,100000.0,Premium,45889.67,20,5736.21,Email,60,0.3318,5,35
CUST002407,2022-09-25,43.0,Male,Bangalore,182000.0,At-Risk,3969.25,8,441.03,Social Media,8,0.3336,2,236
CUST002408,2021-02-20,42.0,Female,Bangalore,,Occasional,8438.25,13,1205.46,In-Store,21,0.0892,4,2
CUST002409,2022-04-15,25.0,Male,Chennai,125000.0,Premium,95832.36,23,23958.09,Website,45,0.4896,5,1
CUST002410,2023-05-03,56.0,Male,Kolkata,100000.0,Regular,13101.77,9,1637.72,Mobile App,24,0.3992,4,7
CUST002411,2023-12-27,37.0,Female,Hyderabad,100000.0,Occasional,2734.65,8,390.66,Mobile App,17,0.3896,4,29
CUST002412,2022-05-01,42.0,Male,Chennai,100000.0,Regular,13768.7,8,1529.86,In-Store,12,0.1878,3,2
CUST002413,2019-12-24,37.0,Female,Mumbai,,Premium,93356.01,25,11669.5,Website,36,0.2349,5,25
CUST002414,2021-05-14,31.0,Female,Pune,101000.0,Regular,10751.22,8,977.38,Social Media,16,0.1198,5,50
CUST002415,2020-01-27,60.0,Female,Kolkata,100000.0,Occasional,4070.26,10,581.47,Mobile App,14,0.4442,1,18
CUST002416,2021-08-30,45.0,Female,Mumbai,100000.0,Regular,10161.34,5,1451.62,In-Store,12,0.1727,5,25
CUST002417,2020-04-12,18.0,Male,Mumbai,100000.0,Regular,24326.91,5,2432.69,Website,17,0.0692,4,11
CUST002418,2019-08-26,56.0,Male,Bangalore,156000.0,Regular,8351.89,12,927.99,Email,11,0.2088,,31
CUST002419,2020-09-17,,Female,Pune,100000.0,Regular,20983.61,9,2997.66,Email,18,0.296,3,55
CUST002420,2021-07-31,31.0,Female,Pune,,Premium,61771.32,15,6863.48,Mobile App,33,0.5485,,29
CUST002421,2022-08-04,40.0,Male,Hyderabad,100000.0,Occasional,9885.94,9,1235.74,Social Media,17,0.2735,3,32
CUST002422,2022-05-03,18.0,Female,Hyderabad,100000.0,Regular,10585.04,8,1176.12,Website,17,0.2021,5,33
CUST002423,2019-08-06,41.0,Female,Hyderabad,100000.0,Regular,25203.31,7,2800.37,Social Media,14,0.5126,5,7
CUST002424,2020-11-10,34.0,Male,Delhi,100000.0,New,15126.74,7,2160.96,Social Media,11,0.3756,5,32
CUST002425,2023-12-02,25.0,Male,Kolkata,100000.0,Occasional,8787.5,6,878.75,In-Store,9,0.1637,4,29
CUST002426,2020-12-05,28.0,Female,Hyderabad,100000.0,Occasional,9881.75,3,1235.22,Mobile App,12,0.3186,4,7
CUST002427,2019-12-27,23.0,Male,Chennai,157000.0,Occasional,4192.79,7,524.1,Email,20,0.097,3,1
CUST002428,2023-03-20,44.0,Male,Hyderabad,100000.0,At-Risk,4566.64,8,570.83,Email,4,0.3804,4,195
CUST002429,2020-07-08,23.0,Male,Mumbai,100000.0,Regular,27682.61,10,1977.33,Mobile App,17,0.4859,,11
CUST002430,2019-04-19,29.0,Male,Pune,100000.0,Regular,23150.37,11,2572.26,In-Store,10,0.4748,4,31
CUST002431,2021-07-18,18.0,Female,Delhi,100000.0,Premium,93719.89,17,13388.56,Social Media,45,0.1986,5,52
CUST002432,2019-10-07,30.0,Female,Kolkata,100000.0,Premium,29759.67,19,5951.93,Social Media,63,0.5508,,58
CUST002433,2021-01-29,38.0,Male,Delhi,100000.0,Occasional,5532.36,5,425.57,In-Store,20,0.0649,5,46
CUST002434,2023-03-01,33.0,Female,Mumbai,100000.0,Occasional,9276.7,8,1159.59,Website,19,0.214,4,24
CUST002435,2019-10-25,25.0,Male,Delhi,100000.0,Regular,14573.33,7,2081.9,Mobile App,10,0.3803,3,25
CUST002436,2019-09-19,30.0,Male,Hyderabad,115000.0,At-Risk,3455.26,6,1151.75,Mobile App,5,0.1581,4,111
CUST002437,2019-04-08,26.0,Female,Chennai,100000.0,Premium,52547.26,17,7506.75,Email,54,0.1568,3,48
CUST002438,2021-01-14,18.0,Other,Chennai,100000.0,Regular,20574.18,7,2057.42,In-Store,18,0.2429,4,8
CUST002439,2023-01-27,35.0,Male,Mumbai,100000.0,Occasional,6342.31,9,792.79,In-Store,13,0.5019,3,18
CUST002440,2020-04-07,21.0,Male,Mumbai,100000.0,Regular,8324.77,8,832.48,Social Media,19,0.3386,4,13
CUST002441,2020-08-14,37.0,Female,Bangalore,135000.0,Regular,20191.1,4,1553.16,Email,11,0.0587,1,59
CUST002442,2021-09-13,19.0,Male,Hyderabad,112000.0,At-Risk,3080.54,10,385.07,Mobile App,6,0.0719,5,82
CUST002443,2022-07-21,34.0,Female,Hyderabad,,New,5921.69,7,845.96,Mobile App,19,0.2362,4,17
CUST002444,2019-02-19,19.0,Other,Pune,,Premium,37458.24,15,3745.82,In-Store,39,0.426,4,18
CUST002445,2020-12-06,18.0,Male,Kolkata,100000.0,Regular,24724.72,9,2747.19,Social Media,15,0.3423,4,47
CUST002446,2021-08-22,30.0,Female,Hyderabad,100000.0,Regular,19614.29,6,3269.05,Mobile App,14,0.5686,5,11
CUST002447,2019-10-09,45.0,Male,Mumbai,100000.0,Premium,48613.73,16,5401.53,Social Media,57,0.3317,5,51
CUST002448,2022-06-21,30.0,Female,Mumbai,,Regular,18406.05,6,1673.28,Email,11,0.3716,4,47
CUST002449,2019-03-07,45.0,Male,Chennai,144000.0,New,12954.38,12,2590.88,Website,9,0.2075,4,46
CUST002450,2023-06-22,42.0,Female,Pune,100000.0,Premium,37670.4,15,4708.8,Mobile App,42,0.1957,4,50
CUST002451,2019-07-01,35.0,Male,Chennai,100000.0,Regular,24485.24,3,4080.87,Email,15,0.4716,5,16
CUST002452,2020-09-25,30.0,Female,Mumbai,100000.0,New,10057.56,6,1117.51,Mobile App,8,0.1896,3,40
CUST002453,2019-06-07,43.0,Female,Hyderabad,100000.0,New,5190.14,5,432.51,In-Store,20,0.0776,4,35
CUST002454,2021-03-21,23.0,Male,Chennai,100000.0,Occasional,3230.77,9,269.23,Website,9,0.0717,4,45
CUST002455,2023-03-16,37.0,Female,Kolkata,100000.0,Premium,33609.62,22,6721.92,Website,54,0.0416,1,15
CUST002456,2020-07-01,36.0,Male,Bangalore,100000.0,Regular,24640.7,12,3520.1,Email,11,0.3659,5,42
CUST002457,2020-01-08,25.0,Male,Chennai,100000.0,New,15938.22,7,1448.93,Email,14,0.1057,5,7
CUST002458,2022-03-14,44.0,Male,Bangalore,100000.0,Regular,19669.61,5,1404.97,Social Media,15,0.0948,4,56
CUST002459,2023-05-07,30.0,Male,Mumbai,100000.0,Regular,22617.77,6,2827.22,Email,14,0.3478,4,8
CUST002460,2022-06-09,41.0,Female,Mumbai,173000.0,New,9071.7,7,1814.34,In-Store,17,0.3448,4,22
CUST002461,2023-02-05,19.0,Male,Kolkata,100000.0,Regular,22684.1,6,3780.68,In-Store,18,0.1328,4,10
CUST002462,2023-01-22,32.0,Female,Delhi,,Regular,11744.8,5,1174.48,Social Media,18,0.4429,2,42
CUST002463,2021-09-06,51.0,Female,Kolkata,,Regular,26060.16,6,2606.02,Website,19,0.2346,3,34
CUST002464,2021-03-17,33.0,Female,Chennai,100000.0,New,14841.95,10,2473.66,In-Store,14,0.1102,4,43
CUST002465,2023-09-02,32.0,Female,Mumbai,100000.0,Premium,67182.92,26,6718.29,Email,45,0.3395,3,3
CUST002466,2020-06-14,40.0,Female,Chennai,100000.0,Premium,93018.62,18,13288.37,Email,27,0.4241,3,15
CUST002467,2023-08-09,42.0,Female,Delhi,100000.0,Regular,24835.21,11,2257.75,Social Media,16,0.4641,4,31
CUST002468,2022-01-02,36.0,Female,Chennai,139000.0,Occasional,8604.2,7,1229.17,Social Media,18,0.1165,4,31
CUST002469,2023-07-26,29.0,Female,Bangalore,100000.0,Regular,12399.27,7,1127.21,Social Media,12,0.3342,,38
CUST002470,2022-11-29,37.0,Male,Hyderabad,132000.0,At-Risk,2975.27,11,297.53,Email,2,0.6378,4,273
CUST002471,2019-08-25,18.0,Other,Kolkata,100000.0,Premium,67069.41,17,8383.68,Website,42,0.4205,5,9
CUST002472,2021-03-24,36.0,Female,Chennai,100000.0,Occasional,5675.0,11,1135.0,Mobile App,18,0.3972,5,20
CUST002473,2022-08-02,33.0,Female,Mumbai,100000.0,Occasional,4471.52,9,372.63,Social Media,12,0.1744,2,8
CUST002474,2023-08-19,18.0,Female,Hyderabad,122000.0,Regular,18968.12,8,3161.35,Social Media,12,0.2608,4,15
CUST002475,2023-08-28,25.0,Female,Kolkata,100000.0,Occasional,6973.19,12,1394.64,In-Store,8,0.1682,1,22
CUST002476,2020-12-09,49.0,Male,Kolkata,100000.0,Regular,19273.03,12,2753.29,In-Store,13,0.1321,5,4
CUST002477,2020-05-18,44.0,Male,Delhi,100000.0,Occasional,7213.33,8,1030.48,Mobile App,8,0.3212,,37
CUST002478,2019-04-14,31.0,Male,Hyderabad,100000.0,Occasional,8927.19,7,991.91,Social Media,15,0.3378,,29
CUST002479,2023-03-10,29.0,Female,Hyderabad,100000.0,Regular,28733.24,7,2873.32,Website,14,0.4517,4,10
CUST002480,2022-07-14,26.0,Male,Mumbai,100000.0,New,10728.8,12,1788.13,Website,16,0.4221,3,4
CUST002481,2021-06-01,19.0,Female,Delhi,100000.0,Regular,23071.38,4,3845.23,Website,22,0.3592,4,5
CUST002482,2019-07-17,51.0,Male,Kolkata,,Occasional,8461.03,5,940.11,Social Media,15,0.1645,4,24
CUST002483,2020-12-10,37.0,Male,Chennai,100000.0,Regular,25994.25,5,2166.19,In-Store,20,0.5164,5,2
CUST002484,2020-11-06,29.0,Male,Chennai,100000.0,Regular,13943.38,10,995.96,Social Media,14,0.1613,5,47
CUST002485,2023-05-19,55.0,Female,Kolkata,100000.0,At-Risk,2231.1,9,185.93,Social Media,4,0.4955,5,108
CUST002486,2023-06-20,24.0,Male,Kolkata,178000.0,Regular,24347.75,11,3478.25,Mobile App,13,0.735,5,5
CUST002487,2022-11-22,21.0,Female,Hyderabad,206000.0,New,13847.28,8,2307.88,In-Store,14,0.3842,2,42
CUST002488,2022-03-20,55.0,Male,Delhi,155000.0,Regular,14704.12,4,2940.82,Mobile App,19,0.2435,4,57
CUST002489,2022-10-01,44.0,Female,Delhi,100000.0,Occasional,2869.68,8,286.97,Email,14,0.1444,4,22
CUST002490,2020-06-17,18.0,Male,Pune,100000.0,Occasional,3164.99,11,287.73,Mobile App,5,0.1021,4,27
CUST002491,2020-07-08,25.0,Male,Delhi,100000.0,Premium,98324.32,12,14046.33,Social Media,36,0.0338,4,20
CUST002492,2022-02-03,47.0,Male,Pune,100000.0,Regular,9438.77,7,943.88,Social Media,11,0.3645,,39
CUST002493,2022-02-12,33.0,Male,Mumbai,100000.0,New,8502.56,9,2125.64,Mobile App,13,0.5921,2,25
CUST002494,2023-01-14,50.0,Male,Mumbai,100000.0,Regular,25796.86,10,3224.61,Social Media,14,0.2619,4,5
CUST002495,2023-09-29,49.0,Male,Chennai,100000.0,At-Risk,1695.23,8,169.52,In-Store,6,0.2265,1,171
CUST002496,2023-10-01,38.0,Male,Mumbai,100000.0,Premium,34568.62,15,4321.08,Mobile App,39,0.4704,5,25
CUST002497,2020-07-06,43.0,Male,Pune,100000.0,Occasional,7400.02,8,925.0,In-Store,13,0.2461,,22
CUST002498,2020-09-16,32.0,Female,Mumbai,103000.0,Premium,81504.39,18,6792.03,In-Store,57,0.2244,3,24
CUST002499,2020-11-05,42.0,Female,Chennai,100000.0,Regular,24490.79,6,3498.68,Email,10,0.5671,3,58
CUST002500,2021-12-10,26.0,Other,Bangalore,100000.0,At-Risk,2798.51,5,215.27,Mobile App,4,0.2985,3,189
CUST002501,2023-11-12,29.0,Male,Delhi,100000.0,Occasional,6447.34,6,2149.11,In-Store,16,0.1437,4,40
CUST002502,2021-05-21,45.0,Male,Kolkata,100000.0,Premium,74877.68,18,9359.71,Email,51,0.1193,2,3
CUST002503,2021-05-21,31.0,Male,Mumbai,100000.0,At-Risk,5731.29,13,1146.26,Email,4,0.4053,2,240
CUST002504,2022-10-08,42.0,Male,Kolkata,134000.0,Regular,17175.86,8,1717.59,Email,20,0.1323,2,19
CUST002505,2019-12-13,32.0,Female,Chennai,107000.0,At-Risk,3136.44,6,627.29,Website,7,0.1849,1,358
CUST002506,2019-08-11,21.0,Female,Chennai,145000.0,Regular,26611.35,7,3801.62,In-Store,11,0.2452,3,4
CUST002507,2023-11-11,22.0,Male,Delhi,,New,7644.21,5,1528.84,Website,18,0.1157,5,40
CUST002508,2021-03-21,29.0,Male,Bangalore,226000.0,Regular,18130.38,4,3021.73,Social Media,10,0.3333,3,42
CUST002509,2021-06-01,57.0,Female,Bangalore,100000.0,Regular,28989.38,9,4831.56,In-Store,15,0.3544,3,47
CUST002510,2021-03-10,18.0,Male,Bangalore,103000.0,Occasional,8944.72,5,745.39,Social Media,14,0.1164,5,47
CUST002511,2021-11-20,32.0,Male,Bangalore,100000.0,At-Risk,3549.99,8,355.0,Website,5,0.415,5,151
CUST002512,2022-11-20,33.0,Female,Kolkata,100000.0,Regular,24710.34,8,2059.19,In-Store,12,0.4574,3,55
CUST002513,2021-04-12,44.0,Male,Mumbai,100000.0,New,11206.33,8,1600.9,Website,8,0.3076,,22
CUST002514,2021-02-10,18.0,Female,Hyderabad,100000.0,New,14131.61,12,2826.32,Social Media,13,0.1992,4,57
CUST002515,2023-08-23,41.0,Male,Chennai,100000.0,Occasional,3111.44,5,622.29,Mobile App,17,0.4961,4,32
CUST002516,2021-08-02,35.0,Male,Delhi,100000.0,New,13122.61,8,1640.33,Social Media,14,0.2643,4,23
CUST002517,2020-10-20,18.0,Male,Mumbai,100000.0,Regular,25748.46,15,5149.69,Email,16,0.1853,3,4
CUST002518,2022-03-31,41.0,Male,Pune,100000.0,At-Risk,4517.56,5,347.5,Email,5,0.6004,5,337
CUST002519,2023-05-21,18.0,Male,Delhi,100000.0,Regular,7581.13,5,1516.23,In-Store,21,0.5567,5,26
CUST002520,2022-01-29,51.0,Male,Delhi,100000.0,Regular,15395.1,9,1710.57,Mobile App,17,0.3729,5,4
CUST002521,2020-07-17,25.0,Female,Kolkata,100000.0,Regular,16123.33,7,1612.33,Social Media,9,0.3878,3,7
CUST002522,2020-08-09,36.0,Male,Kolkata,100000.0,Occasional,4429.16,13,1107.29,Website,28,0.1089,4,18
CUST002523,2020-11-25,18.0,Female,Hyderabad,,Regular,7662.02,5,478.88,Email,11,0.1028,4,21
CUST002524,2020-02-26,34.0,Female,Hyderabad,131000.0,Regular,28097.83,10,3121.98,Mobile App,17,0.473,5,11
CUST002525,2021-12-01,35.0,Male,Kolkata,148000.0,Regular,28409.8,4,1671.16,Social Media,20,0.4506,4,14
CUST002526,2019-06-12,39.0,Female,Mumbai,101000.0,Occasional,4228.65,7,422.86,Social Media,17,0.1684,,8
CUST002527,2020-10-04,32.0,Female,Chennai,100000.0,Regular,17715.8,11,1771.58,Mobile App,17,0.1794,,26
CUST002528,2023-10-20,20.0,Male,Chennai,100000.0,Regular,7643.48,2,955.44,Social Media,14,0.0796,4,30
CUST002529,2020-11-02,35.0,Female,Kolkata,100000.0,Occasional,3212.4,9,292.04,Mobile App,15,0.3995,5,12
CUST002530,2022-01-16,38.0,Female,Hyderabad,100000.0,New,4686.95,12,1171.74,Social Media,16,0.4252,5,33
CUST002531,2020-03-12,34.0,Female,Mumbai,100000.0,New,14637.72,7,2091.1,Social Media,15,0.239,5,15
CUST002532,2020-08-04,18.0,Male,Bangalore,,Occasional,9639.69,10,1606.62,Social Media,10,0.141,5,46
CUST002533,2021-04-26,19.0,Male,Delhi,100000.0,Regular,18972.29,5,1897.23,Mobile App,13,0.1994,1,45
CUST002534,2023-02-09,21.0,Male,Mumbai,102000.0,Regular,10165.48,13,1016.55,Mobile App,12,0.2829,5,7
CUST002535,2020-03-21,18.0,Female,Hyderabad,100000.0,New,14511.76,6,1813.97,In-Store,11,0.4343,5,36
CUST002536,2023-03-23,,Female,Mumbai,100000.0,Premium,98176.27,18,9817.63,In-Store,54,0.5602,5,26
CUST002537,2019-06-12,41.0,Female,Bangalore,,Occasional,3314.66,8,552.44,Website,27,0.1698,5,28
CUST002538,2022-10-12,45.0,Female,Delhi,100000.0,Regular,11229.73,7,1247.75,Social Media,18,0.0508,4,13
CUST002539,2019-04-03,32.0,Female,Mumbai,120000.0,Premium,41881.26,19,4188.13,Social Media,36,0.0892,4,23
CUST002540,2022-07-08,57.0,Female,Kolkata,100000.0,Premium,94828.77,15,9482.88,Email,54,0.0772,4,35
CUST002541,2021-08-27,18.0,Female,Pune,100000.0,Occasional,3719.92,2,338.17,Mobile App,19,0.28,4,50
CUST002542,2020-03-13,25.0,Female,Pune,100000.0,Occasional,6827.06,10,758.56,Website,17,0.254,2,15
CUST002543,2020-11-08,19.0,Female,Delhi,237000.0,At-Risk,5859.09,8,837.01,In-Store,6,0.1964,4,338
CUST002544,2020-05-27,19.0,Male,Hyderabad,100000.0,Regular,15168.88,9,1896.11,In-Store,13,0.43,4,45
CUST002545,2019-08-25,34.0,Male,Bangalore,100000.0,New,11166.88,12,3722.29,Email,15,0.7577,5,5
CUST002546,2022-07-03,43.0,Female,Mumbai,100000.0,Regular,12154.04,9,934.93,Website,19,0.3337,4,50
CUST002547,2022-05-16,35.0,Other,Bangalore,100000.0,Regular,8612.02,13,538.25,In-Store,19,0.2662,5,47
CUST002548,2022-08-15,55.0,Male,Chennai,100000.0,Occasional,3995.54,5,443.95,In-Store,10,0.0474,4,24
CUST002549,2019-01-05,32.0,Male,Bangalore,100000.0,Occasional,3226.97,7,322.7,In-Store,17,0.2488,2,14
CUST002550,2021-06-15,34.0,Male,Bangalore,100000.0,Premium,90943.84,12,12991.98,Mobile App,30,0.1358,5,25
CUST002551,2019-08-22,40.0,Female,Kolkata,100000.0,Premium,56952.12,15,6328.01,Mobile App,54,0.2877,5,8
CUST002552,2021-07-12,21.0,Female,Bangalore,128000.0,New,13033.85,5,1629.23,Mobile App,17,0.233,3,37
CUST002553,2019-05-25,43.0,Female,Pune,100000.0,Premium,50351.28,21,10070.26,Website,42,0.264,4,51
CUST002554,2022-01-20,56.0,Male,Mumbai,,New,8987.43,5,998.6,In-Store,10,0.3382,3,32
CUST002555,2020-06-29,29.0,Male,Kolkata,100000.0,Occasional,6967.59,5,995.37,Website,14,0.2966,4,31
CUST002556,2020-07-04,44.0,Male,Hyderabad,100000.0,Occasional,7822.53,6,488.91,In-Store,13,0.0709,5,22
CUST002557,2023-03-11,,Male,Kolkata,,Regular,22477.95,7,3211.14,Mobile App,13,0.0343,,43
CUST002558,2020-05-30,30.0,Female,Mumbai,100000.0,Occasional,6347.29,7,396.71,In-Store,18,0.391,2,28
CUST002559,2023-10-20,25.0,Female,Bangalore,145000.0,Regular,18821.19,8,1344.37,Website,16,0.385,5,8
CUST002560,2022-05-09,36.0,Female,Chennai,100000.0,New,12120.01,2,865.72,Website,19,0.5229,4,26
CUST002561,2023-09-30,38.0,Female,Chennai,100000.0,Occasional,8849.24,5,1474.87,In-Store,16,0.2372,5,40
CUST002562,2020-02-15,54.0,Female,Mumbai,100000.0,Regular,23330.8,6,4666.16,Website,14,0.1876,4,3
CUST002563,2019-03-06,23.0,Female,Delhi,100000.0,Regular,16067.34,7,1785.26,Website,19,0.1558,2,17
CUST002564,2019-11-21,29.0,Male,Hyderabad,102000.0,Regular,18756.56,3,2679.51,Social Media,17,0.6828,4,44
CUST002565,2019-08-13,34.0,Male,Kolkata,100000.0,New,10159.74,10,2031.95,Social Media,11,0.3176,2,57
CUST002566,2019-05-18,24.0,Female,Kolkata,108000.0,Regular,24240.59,8,3030.07,Website,16,0.5922,2,13
