date,store,sales,transactions,avg_basket,foot_traffic,temperature,is_holiday
2023-09-01,Store_D,153486.15,388.0,355.81,1137.0,11.9,0
2023-09-02,Store_D,146744.69,409.0,1326.31,314.0,5.3,1
2023-09-03,Store_D,152049.14,476.0,404.04,1678.0,11.8,1
2023-09-04,Store_D,143857.68,564.0,998.89,1029.0,13.2,0
2023-09-05,Store_D,157265.6,341.0,374.58,849.0,5.2,0
2023-09-06,Store_D,132695.76,336.0,1371.63,498.0,6.5,0
2023-09-07,Store_D,120574.55,313.0,498.82,1608.0,11.0,0
2023-09-08,Store_D,118055.97,460.0,619.63,708.0,6.9,0
2023-09-09,Store_D,141000.41,346.0,1201.21,1701.0,5.0,1
2023-09-10,Store_D,152439.1,478.0,1256.12,1695.0,6.2,1
2023-09-11,Store_D,157449.8,415.0,332.68,106.0,3.2,0
2023-09-12,Store_D,147463.43,547.0,850.99,1965.0,4.2,0
2023-09-13,Store_D,128271.07,296.0,1215.76,1250.0,0.8,0
2023-09-14,Store_D,129350.35,350.0,1003.9,1798.0,8.6,0
2023-09-15,Store_D,133524.89,493.0,414.0,1090.0,-0.7,0
2023-09-16,Store_D,228550.08,1032.0,875.95,891.0,8.7,1
2023-09-17,Store_D,158007.46,785.0,720.56,1047.0,8.1,1
2023-09-18,Store_D,147626.12,320.0,1493.67,1875.0,5.4,0
2023-09-19,Store_D,148719.9,495.0,1280.38,1568.0,8.0,0
2023-09-20,Store_D,135861.77,609.0,409.45,133.0,3.1,0
2023-09-21,Store_D,136963.85,301.0,868.56,182.0,3.9,0
2023-09-22,Store_D,37511.82,140.0,306.4,1649.0,-2.6,0
2023-09-23,Store_D,146818.75,647.0,356.76,1321.0,0.9,1
2023-09-24,Store_D,148199.01,693.0,1486.6,824.0,1.9,1
2023-09-25,Store_D,157159.77,482.0,1457.73,1084.0,4.5,0
2023-09-26,Store_D,141153.43,399.0,529.37,306.0,5.9,0
2023-09-27,Store_D,141411.39,531.0,1483.78,749.0,8.1,0
2023-09-28,Store_D,137836.13,389.0,693.58,689.0,-0.8,0
2023-09-29,Store_D,134429.01,287.0,907.15,1647.0,9.8,0
2023-09-30,Store_D,136624.04,620.0,1063.8,498.0,5.8,1
2023-10-01,Store_D,151754.26,527.0,568.19,1979.0,10.2,1
2023-10-02,Store_D,172511.18,531.0,891.17,437.0,4.2,0
2023-10-03,Store_D,146823.89,313.0,1415.47,1748.0,7.8,0
2023-10-04,Store_D,131206.51,497.0,380.18,385.0,6.8,0
2023-10-05,Store_D,125452.83,351.0,328.75,1010.0,10.0,0
2023-10-06,Store_D,136139.78,327.0,1199.0,1929.0,1.9,0
2023-10-07,Store_D,132903.83,425.0,337.44,1623.0,7.6,1
2023-10-08,Store_D,145116.47,420.0,1392.31,1288.0,0.7,1
2023-10-09,Store_D,150783.44,324.0,1160.45,836.0,9.4,0
2023-10-10,Store_D,151817.05,480.0,1255.5,896.0,9.1,0
2023-10-11,Store_D,134812.56,334.0,574.66,1777.0,8.0,0
2023-10-12,Store_D,134409.73,468.0,772.21,1763.0,4.8,0
2023-10-13,Store_D,134362.94,587.0,963.26,1786.0,2.0,0
2023-10-14,Store_D,135317.76,275.0,674.42,1639.0,6.5,1
2023-10-15,Store_D,150414.67,335.0,301.74,1610.0,2.2,1
2023-10-16,Store_D,158550.06,517.0,926.58,761.0,9.1,0
2023-10-17,Store_D,149151.23,451.0,1480.49,799.0,7.7,0
2023-10-18,Store_D,131837.21,370.0,1200.96,566.0,6.2,0
2023-10-19,Store_D,131835.16,431.0,1293.47,132.0,5.0,0
2023-10-20,Store_D,129720.91,270.0,1072.46,325.0,6.1,0
2023-10-21,Store_D,298833.86,1110.0,725.95,1931.0,9.9,1
2023-10-22,Store_D,144899.68,552.0,656.56,712.0,5.8,1
2023-10-23,Store_D,163363.19,678.0,1339.33,1870.0,7.8,0
2023-10-24,Store_D,161779.2,374.0,790.04,700.0,6.6,0
2023-10-25,Store_D,137044.3,583.0,956.14,577.0,10.2,0
2023-10-26,Store_D,129365.53,343.0,978.68,1992.0,5.1,0
2023-10-27,Store_D,138508.17,671.0,463.14,196.0,12.1,0
2023-10-28,Store_D,144145.34,457.0,1124.09,1703.0,9.8,1
2023-10-29,Store_D,156989.53,591.0,1265.29,1840.0,3.7,1
2023-10-30,Store_D,156300.4,540.0,804.84,1376.0,6.0,0
2023-10-31,Store_D,143587.93,454.0,711.75,1863.0,9.9,0
2023-11-01,Store_D,140452.44,355.0,972.73,834.0,7.1,0
2023-11-02,Store_D,132503.46,314.0,1036.9,1195.0,6.7,0
2023-11-03,Store_D,148321.04,360.0,478.16,729.0,2.0,0
2023-11-04,Store_D,151421.49,353.0,1475.8,1869.0,7.0,1
2023-11-05,Store_D,151733.0,727.0,1036.98,1553.0,7.0,1
2023-11-06,Store_D,,,,,6.7,0
2023-11-07,Store_D,150652.93,316.0,1038.44,534.0,7.8,0
2023-11-08,Store_D,153709.7,680.0,1304.61,409.0,7.8,0
2023-11-09,Store_D,131061.67,455.0,1088.19,846.0,9.8,0
2023-11-10,Store_D,137429.95,340.0,900.16,1667.0,10.1,0
2023-11-11,Store_D,141418.01,444.0,1418.68,706.0,6.8,1
2023-11-12,Store_D,337954.12,890.0,1443.81,701.0,6.4,1
2023-11-13,Store_D,163714.89,470.0,538.7,387.0,12.8,0
2023-11-14,Store_D,155752.9,323.0,472.73,1024.0,9.5,0
2023-11-15,Store_D,138388.52,495.0,1355.5,1582.0,5.6,0
2023-11-16,Store_D,140246.11,358.0,1484.11,1326.0,5.0,0
2023-11-17,Store_D,154155.58,365.0,817.3,1028.0,10.1,0
2023-11-18,Store_D,143617.11,297.0,1383.81,165.0,10.8,1
2023-11-19,Store_D,394115.15,1140.0,628.66,1121.0,13.8,1
2023-11-20,Store_D,166848.21,370.0,803.73,1408.0,8.3,0
2023-11-21,Store_D,154519.5,395.0,698.2,365.0,16.5,0
2023-11-22,Store_D,148817.01,343.0,438.88,339.0,7.3,0
2023-11-23,Store_D,141889.24,345.0,1036.01,687.0,6.7,0
2023-11-24,Store_D,146480.95,348.0,607.04,849.0,14.1,0
2023-11-25,Store_D,156718.6,605.0,1028.09,487.0,10.9,1
2023-11-26,Store_D,172752.2,531.0,1343.08,1737.0,9.4,1
2023-11-27,Store_D,162842.95,400.0,656.2,1596.0,8.5,0
2023-11-28,Store_D,,,,,11.7,0
2023-11-29,Store_D,142284.42,336.0,650.41,114.0,9.7,0
2023-11-30,Store_D,142417.02,607.0,1184.81,1056.0,11.6,0
2023-12-01,Store_D,386359.67,1264.0,337.27,1667.0,12.1,0
2023-12-02,Store_D,152462.19,343.0,972.68,660.0,11.4,1
2023-12-03,Store_D,170939.91,568.0,482.78,1711.0,13.4,1
2023-12-04,Store_D,168523.5,447.0,473.5,1632.0,11.1,0
2023-12-05,Store_D,169044.27,646.0,1054.45,1874.0,15.9,0
2023-12-06,Store_D,155184.65,700.0,476.49,1079.0,6.4,0
2023-12-07,Store_D,153922.46,744.0,962.36,832.0,18.4,1
2023-12-08,Store_D,150387.93,400.0,301.26,322.0,12.9,0
2023-12-09,Store_D,157609.96,489.0,1306.36,1549.0,10.8,1
2023-12-10,Store_D,166442.72,481.0,896.12,260.0,16.5,1
2023-12-11,Store_D,182679.37,463.0,441.36,1154.0,16.4,0
2023-12-12,Store_D,160632.58,400.0,896.01,270.0,13.3,0
2023-12-13,Store_D,164661.81,718.0,562.4,1906.0,9.8,0
2023-12-14,Store_D,158130.15,336.0,720.79,700.0,17.7,0
2023-12-15,Store_D,158713.94,412.0,1292.89,1228.0,17.1,0
2023-12-16,Store_D,163203.81,640.0,787.71,941.0,11.8,1
2023-12-17,Store_D,172120.81,394.0,429.91,101.0,17.2,1
2023-12-18,Store_D,181698.72,389.0,923.63,1544.0,13.3,0
2023-12-19,Store_D,172874.49,702.0,733.26,1692.0,17.9,0
2023-12-20,Store_D,162724.74,645.0,526.81,1401.0,15.0,0
2023-12-21,Store_D,153322.18,372.0,1499.3,1616.0,12.3,0
2023-12-22,Store_D,163246.46,765.0,879.35,607.0,16.4,0
2023-12-23,Store_D,168904.71,648.0,573.1,1880.0,11.5,1
2023-12-24,Store_D,177851.79,605.0,1257.08,721.0,13.6,1
2023-12-25,Store_D,191739.14,450.0,1206.65,431.0,13.3,0
2023-12-26,Store_D,172115.08,538.0,366.39,1160.0,19.8,0
2023-12-27,Store_D,154058.68,344.0,843.49,1811.0,18.4,0
2023-12-28,Store_D,154472.18,350.0,689.94,1898.0,16.7,0
2023-12-29,Store_D,155777.91,488.0,405.14,1753.0,25.4,0
2023-12-30,Store_D,172088.49,517.0,416.66,775.0,18.4,1
2023-12-31,Store_D,181786.97,623.0,561.91,1884.0,19.7,1
2022-01-01,Store_E,110541.69,478.0,1033.8,743.0,10.0,1
2022-01-02,Store_E,127241.71,564.0,955.58,1364.0,23.5,1
2022-01-03,Store_E,125337.01,326.0,1035.5,319.0,16.1,0
2022-01-04,Store_E,123503.4,457.0,1311.82,1760.0,24.6,0
2022-01-05,Store_E,114891.96,382.0,1334.01,380.0,22.6,0
2022-01-06,Store_E,100883.97,252.0,1427.77,1964.0,27.8,0
2022-01-07,Store_E,109323.67,226.0,926.5,1197.0,17.4,0
2022-01-08,Store_E,112497.44,260.0,608.11,1833.0,21.7,1
2022-01-09,Store_E,118726.77,246.0,1189.02,569.0,22.5,1
2022-01-10,Store_E,120496.18,308.0,1101.06,1955.0,24.3,0
2022-01-11,Store_E,119670.66,316.0,967.92,222.0,21.7,0
2022-01-12,Store_E,108418.41,258.0,1026.66,495.0,23.4,0
2022-01-13,Store_E,110126.34,346.0,463.27,149.0,23.8,0
2022-01-14,Store_E,102730.08,263.0,1376.76,1492.0,22.4,0
2022-01-15,Store_E,118221.12,245.0,819.44,1107.0,21.2,1
2022-01-16,Store_E,120133.34,554.0,1266.29,1473.0,24.4,1
2022-01-17,Store_E,131864.84,431.0,303.03,564.0,20.2,0
2022-01-18,Store_E,135839.08,333.0,446.32,294.0,30.3,0
2022-01-19,Store_E,119183.31,270.0,1474.54,246.0,31.3,0
2022-01-20,Store_E,115122.72,476.0,764.31,1004.0,26.8,0
2022-01-21,Store_E,118339.6,293.0,1194.05,641.0,22.5,0
2022-01-22,Store_E,125239.52,331.0,1108.36,888.0,24.9,1
2022-01-23,Store_E,137260.87,333.0,1487.59,1041.0,19.4,1
2022-01-24,Store_E,135574.01,460.0,1254.3,1490.0,27.1,0
2022-01-25,Store_E,125327.78,318.0,1163.4,1804.0,28.1,0
2022-01-26,Store_E,123039.65,363.0,672.09,1915.0,24.2,0
2022-01-27,Store_E,115346.23,401.0,934.41,1031.0,22.5,0
2022-01-28,Store_E,116772.77,249.0,1078.23,676.0,27.5,0
2022-01-29,Store_E,113142.34,347.0,1164.35,176.0,22.1,1
2022-01-30,Store_E,145152.47,290.0,580.19,983.0,25.8,1
2022-01-31,Store_E,142200.82,421.0,1383.01,472.0,27.1,0
2022-02-01,Store_E,143926.25,382.0,1023.33,1148.0,30.2,0
2022-02-02,Store_E,122869.8,294.0,618.91,462.0,26.1,0
2022-02-03,Store_E,126551.09,262.0,600.31,1500.0,31.2,0
2022-02-04,Store_E,123024.92,290.0,1434.81,481.0,29.6,0
2022-02-05,Store_E,128638.46,399.0,1118.33,302.0,28.7,1
2022-02-06,Store_E,136999.83,463.0,759.38,825.0,24.9,1
2022-02-07,Store_E,139185.67,367.0,1392.12,1232.0,26.4,0
2022-02-08,Store_E,129124.25,286.0,1010.39,1658.0,30.8,0
2022-02-09,Store_E,122131.65,589.0,372.35,959.0,24.5,0
2022-02-10,Store_E,40726.18,96.0,1449.45,1189.0,27.9,0
2022-02-11,Store_E,120783.63,408.0,1198.58,1978.0,28.7,0
2022-02-12,Store_E,132034.21,294.0,1331.91,1720.0,29.9,1
2022-02-13,Store_E,143687.71,385.0,1064.89,323.0,31.0,1
2022-02-14,Store_E,135385.11,343.0,1127.06,1608.0,29.0,0
2022-02-15,Store_E,146918.94,319.0,365.28,957.0,29.7,0
2022-02-16,Store_E,132337.35,599.0,1306.21,1187.0,30.2,0
2022-02-17,Store_E,135413.09,313.0,747.89,208.0,29.3,0
2022-02-18,Store_E,125168.64,503.0,813.92,185.0,30.1,0
2022-02-19,Store_E,135886.06,511.0,522.98,384.0,34.5,1
2022-02-20,Store_E,137948.66,301.0,1328.89,732.0,29.7,1
2022-02-21,Store_E,148124.41,497.0,1248.58,1517.0,30.1,0
2022-02-22,Store_E,22667.72,101.0,668.11,1148.0,30.4,0
2022-02-23,Store_E,133472.95,335.0,477.27,1612.0,30.6,0
2022-02-24,Store_E,128213.7,581.0,383.16,1817.0,29.8,0
2022-02-25,Store_E,130364.09,445.0,744.52,1038.0,28.9,0
2022-02-26,Store_E,131416.04,270.0,601.59,470.0,36.2,1
2022-02-27,Store_E,151447.41,653.0,1377.23,857.0,28.0,1
2022-02-28,Store_E,147670.45,581.0,1043.96,1074.0,27.7,0
2022-03-01,Store_E,144609.67,366.0,1412.97,1080.0,35.6,0
2022-03-02,Store_E,128768.88,272.0,1487.76,1625.0,31.3,0
2022-03-03,Store_E,120337.95,542.0,1394.66,342.0,36.0,0
2022-03-04,Store_E,123018.39,367.0,564.31,1779.0,35.1,0
2022-03-05,Store_E,139643.54,580.0,1477.61,1121.0,38.1,1
2022-03-06,Store_E,139343.93,370.0,1438.09,1372.0,34.2,1
2022-03-07,Store_E,157582.16,372.0,438.92,753.0,30.7,0
2022-03-08,Store_E,353097.47,1021.0,870.44,1589.0,36.5,0
2022-03-09,Store_E,139700.26,692.0,860.22,265.0,33.0,0
2022-03-10,Store_E,131051.68,412.0,584.53,494.0,32.0,0
2022-03-11,Store_E,361745.81,1469.0,1016.66,1896.0,37.2,0
2022-03-12,Store_E,151140.29,429.0,536.88,532.0,35.2,1
2022-03-13,Store_E,149342.92,408.0,410.06,1456.0,35.4,1
2022-03-14,Store_E,151356.72,330.0,391.32,150.0,40.2,0
2022-03-15,Store_E,142097.59,432.0,730.92,1596.0,33.5,0
2022-03-16,Store_E,146104.06,380.0,1019.28,368.0,36.6,0
2022-03-17,Store_E,130268.22,394.0,1088.22,1855.0,36.9,0
2022-03-18,Store_E,124416.81,585.0,938.39,674.0,29.7,0
2022-03-19,Store_E,134692.41,371.0,1226.95,1456.0,27.8,1
2022-03-20,Store_E,142968.48,437.0,1365.2,1764.0,38.1,1
2022-03-21,Store_E,,,,,35.7,0
2022-03-22,Store_E,142889.5,299.0,991.96,678.0,35.4,0
2022-03-23,Store_E,143017.22,345.0,1152.59,1908.0,37.9,0
2022-03-24,Store_E,132304.94,397.0,359.64,1257.0,38.5,0
2022-03-25,Store_E,131605.05,282.0,849.65,1601.0,30.1,0
2022-03-26,Store_E,137821.27,566.0,606.22,359.0,34.2,1
2022-03-27,Store_E,151919.41,328.0,1016.44,884.0,33.2,1
2022-03-28,Store_E,155901.68,355.0,1105.51,921.0,35.2,0
2022-03-29,Store_E,145167.97,694.0,713.02,110.0,41.9,0
2022-03-30,Store_E,132031.86,592.0,989.35,231.0,42.7,0
2022-03-31,Store_E,124518.6,285.0,896.35,737.0,36.6,0
2022-04-01,Store_E,133203.14,353.0,932.83,911.0,38.9,0
2022-04-02,Store_E,141195.21,362.0,469.07,210.0,33.6,1
2022-04-03,Store_E,147192.05,563.0,709.84,632.0,34.8,1
2022-04-04,Store_E,,,,,32.7,0
2022-04-05,Store_E,15389.69,38.0,666.93,1848.0,37.7,0
2022-04-06,Store_E,128890.23,391.0,452.85,1545.0,31.7,0
2022-04-07,Store_E,133561.46,551.0,1284.54,782.0,35.6,0
2022-04-08,Store_E,128397.91,588.0,835.84,484.0,35.3,0
2022-04-09,Store_E,138441.45,324.0,695.39,806.0,34.4,1
2022-04-10,Store_E,154593.99,361.0,954.03,658.0,37.0,1
2022-04-11,Store_E,163072.44,341.0,1108.45,1016.0,38.4,0
2022-04-12,Store_E,148450.8,471.0,395.8,1708.0,34.8,0
2022-04-13,Store_E,138225.75,327.0,846.64,222.0,36.5,0
2022-04-14,Store_E,129321.86,302.0,1316.26,1427.0,38.2,0
2022-04-15,Store_E,136469.19,557.0,1134.28,1149.0,29.9,0
2022-04-16,Store_E,134237.43,417.0,321.5,727.0,30.9,1
2022-04-17,Store_E,158848.28,376.0,348.48,1211.0,38.4,1
2022-04-18,Store_E,149047.95,428.0,1258.29,318.0,33.8,0
2022-04-19,Store_E,257097.38,603.0,1137.0,877.0,32.9,0
2022-04-20,Store_E,134315.15,497.0,1361.12,388.0,35.6,0
2022-04-21,Store_E,131105.96,374.0,487.88,716.0,27.1,0
2022-04-22,Store_E,139789.86,423.0,860.21,323.0,34.3,0
2022-04-23,Store_E,137930.65,407.0,736.7,145.0,32.2,1
2022-04-24,Store_E,150048.8,374.0,1441.96,1272.0,33.8,1
2022-04-25,Store_E,151541.06,512.0,530.69,173.0,36.9,0
2022-04-26,Store_E,146423.31,405.0,952.76,1058.0,30.3,0
2022-04-27,Store_E,140744.4,406.0,1370.86,1178.0,32.7,0
2022-04-28,Store_E,126959.62,488.0,355.58,1994.0,33.1,0
2022-04-29,Store_E,127141.89,313.0,661.45,1577.0,31.2,0
2022-04-30,Store_E,143312.74,462.0,847.69,671.0,37.2,1
2022-05-01,Store_E,162804.93,617.0,452.22,1689.0,39.6,1
2022-05-02,Store_E,152938.0,395.0,582.76,524.0,35.0,0
2022-05-03,Store_E,142252.04,317.0,1288.88,1624.0,31.6,0
2022-05-04,Store_E,143330.04,328.0,418.81,123.0,35.9,0
2022-05-05,Store_E,126112.87,611.0,346.67,1984.0,28.5,0
2022-05-06,Store_E,130957.29,540.0,1079.83,1410.0,28.2,0
2022-05-07,Store_E,142030.07,497.0,1207.75,319.0,32.7,1
2022-05-08,Store_E,145961.94,594.0,300.53,1507.0,31.2,1
2022-05-09,Store_E,152907.07,527.0,1471.41,1867.0,37.5,0
2022-05-10,Store_E,,,,,28.9,0
2022-05-11,Store_E,134811.22,345.0,410.13,692.0,25.2,0
2022-05-12,Store_E,127253.68,347.0,403.04,1043.0,33.5,0
2022-05-13,Store_E,130463.84,636.0,740.66,767.0,32.1,0
2022-05-14,Store_E,130197.05,262.0,364.62,1973.0,30.2,1
2022-05-15,Store_E,146521.44,328.0,1059.25,1450.0,35.7,1
2022-05-16,Store_E,,,,,34.3,0
2022-05-17,Store_E,142706.05,521.0,1081.83,1727.0,32.1,0
2022-05-18,Store_E,127091.69,481.0,826.7,1338.0,28.0,0
2022-05-19,Store_E,121765.02,304.0,427.7,1094.0,36.7,0
2022-05-20,Store_E,133641.0,346.0,1301.56,120.0,28.4,0
2022-05-21,Store_E,138734.99,397.0,1455.42,1576.0,31.7,1
2022-05-22,Store_E,157173.72,663.0,570.73,589.0,30.4,1
2022-05-23,Store_E,147191.4,421.0,1319.54,462.0,26.9,0
2022-05-24,Store_E,144077.67,328.0,532.97,176.0,29.8,0
2022-05-25,Store_E,131659.18,274.0,664.19,865.0,26.3,0
2022-05-26,Store_E,124335.9,287.0,343.5,1853.0,30.4,0
2022-05-27,Store_E,120545.19,371.0,779.19,1245.0,24.3,0
2022-05-28,Store_E,135401.42,335.0,1155.54,360.0,29.7,1
2022-05-29,Store_E,139455.91,344.0,581.38,1172.0,29.2,1
2022-05-30,Store_E,127377.18,531.0,1256.32,758.0,27.7,0
2022-05-31,Store_E,135900.76,401.0,974.83,906.0,26.4,0
2022-06-01,Store_E,338892.54,1544.0,783.82,1147.0,23.6,0
2022-06-02,Store_E,130491.19,356.0,503.43,1970.0,29.4,0
2022-06-03,Store_E,122210.96,312.0,1447.25,1779.0,31.3,0
2022-06-04,Store_E,123852.09,500.0,784.6,631.0,25.6,1
2022-06-05,Store_E,128970.19,376.0,566.78,1218.0,29.3,1
2022-06-06,Store_E,133325.23,549.0,539.36,292.0,29.5,0
2022-06-07,Store_E,132196.32,405.0,1291.31,448.0,23.8,0
2022-06-08,Store_E,128583.43,305.0,1305.95,1523.0,29.6,0
2022-06-09,Store_E,130835.52,488.0,351.7,1330.0,34.0,0
2022-06-10,Store_E,108880.89,222.0,314.07,335.0,26.6,0
2022-06-11,Store_E,134359.25,335.0,572.64,1781.0,27.3,1
2022-06-12,Store_E,281092.95,838.0,844.08,1323.0,25.5,1
2022-06-13,Store_E,,,,,23.8,0
2022-06-14,Store_E,142871.82,344.0,582.95,471.0,26.3,0
2022-06-15,Store_E,131535.49,283.0,1440.85,880.0,28.0,0
2022-06-16,Store_E,109636.72,253.0,1157.08,1705.0,23.3,0
2022-06-17,Store_E,122110.99,435.0,543.19,147.0,24.7,0
2022-06-18,Store_E,130638.44,367.0,578.9,157.0,24.4,1
2022-06-19,Store_E,135097.39,308.0,844.03,902.0,24.0,1
2022-06-20,Store_E,136123.78,298.0,949.78,407.0,21.1,0
2022-06-21,Store_E,131578.08,273.0,1041.6,1592.0,25.9,0
2022-06-22,Store_E,134538.15,355.0,407.18,1561.0,22.5,0
2022-06-23,Store_E,116103.91,242.0,1197.25,111.0,23.5,0
2022-06-24,Store_E,110128.64,252.0,1484.83,756.0,22.7,0
2022-06-25,Store_E,123789.04,415.0,1346.76,1613.0,18.9,1
2022-06-26,Store_E,383801.22,1425.0,1049.96,1131.0,21.5,1
2022-06-27,Store_E,139988.49,411.0,1132.55,1101.0,24.0,0
2022-06-28,Store_E,131979.41,415.0,1417.93,1687.0,23.5,0
2022-06-29,Store_E,121217.9,422.0,401.23,1241.0,21.9,0
2022-06-30,Store_E,102446.12,400.0,1301.87,1454.0,19.9,0
2022-07-01,Store_E,108840.97,310.0,1348.35,282.0,19.0,0
2022-07-02,Store_E,126701.05,322.0,815.01,1803.0,21.1,1
2022-07-03,Store_E,130781.16,650.0,1001.6,1602.0,22.3,1
2022-07-04,Store_E,124863.16,382.0,1099.87,126.0,15.4,0
2022-07-05,Store_E,130778.85,450.0,903.2,181.0,19.0,0
2022-07-06,Store_E,122335.22,435.0,1065.32,1464.0,13.8,0
2022-07-07,Store_E,112671.03,446.0,730.87,410.0,13.1,0
2022-07-08,Store_E,121287.36,583.0,414.68,1671.0,15.2,0
2022-07-09,Store_E,111458.09,273.0,751.98,1616.0,19.2,1
2022-07-10,Store_E,132509.1,562.0,1484.38,629.0,14.5,1
2022-07-11,Store_E,130041.3,297.0,700.15,1462.0,20.6,0
2022-07-12,Store_E,122764.97,317.0,656.85,715.0,13.0,0
2022-07-13,Store_E,108387.46,331.0,1464.07,1093.0,20.1,0
2022-07-14,Store_E,103593.45,303.0,1269.82,234.0,12.4,0
2022-07-15,Store_E,105829.68,497.0,845.87,700.0,21.1,0
2022-07-16,Store_E,122373.94,509.0,394.55,1504.0,12.9,1
2022-07-17,Store_E,132882.58,266.0,944.7,179.0,19.0,1
2022-07-18,Store_E,121321.53,538.0,1215.52,1155.0,16.5,0
2022-07-19,Store_E,121726.1,245.0,1278.99,1943.0,20.1,0
2022-07-20,Store_E,120778.05,475.0,570.36,797.0,17.4,0
2022-07-21,Store_E,104800.02,429.0,1337.23,748.0,16.5,0
2022-07-22,Store_E,98850.4,228.0,379.44,865.0,17.6,0
2022-07-23,Store_E,119787.37,353.0,655.23,233.0,15.6,1
2022-07-24,Store_E,132374.35,311.0,354.13,483.0,18.5,1
2022-07-25,Store_E,130079.44,615.0,888.85,1478.0,18.2,0
2022-07-26,Store_E,116188.61,431.0,1446.5,1029.0,21.8,0
2022-07-27,Store_E,102370.48,328.0,619.78,1170.0,12.7,0
2022-07-28,Store_E,104750.5,220.0,1487.88,1079.0,16.7,0
2022-07-29,Store_E,94997.08,306.0,1110.27,1158.0,14.7,0
2022-07-30,Store_E,350294.27,717.0,1206.55,1264.0,20.0,1
2022-07-31,Store_E,119241.52,528.0,1289.41,1889.0,16.0,1
2022-08-01,Store_E,124109.31,348.0,729.31,480.0,10.4,0
2022-08-02,Store_E,118752.28,382.0,923.03,1073.0,13.1,0
2022-08-03,Store_E,107760.9,412.0,1098.99,468.0,8.6,0
2022-08-04,Store_E,106027.54,275.0,934.38,1346.0,13.3,0
2022-08-05,Store_E,103443.63,229.0,1177.24,150.0,9.8,0
2022-08-06,Store_E,108183.71,268.0,594.15,1797.0,9.4,1
2022-08-07,Store_E,,,,,18.4,1
2022-08-08,Store_E,121067.63,431.0,1313.29,1730.0,14.7,0
2022-08-09,Store_E,124295.99,371.0,499.96,167.0,15.9,0
2022-08-10,Store_E,96956.7,436.0,1324.47,1103.0,11.8,0
2022-08-11,Store_E,90212.38,217.0,1165.93,1196.0,7.7,0
2022-08-12,Store_E,97804.35,277.0,1314.42,464.0,6.6,0
2022-08-13,Store_E,108557.18,341.0,833.95,1173.0,14.1,1
2022-08-14,Store_E,119442.42,243.0,1386.48,513.0,15.0,1
2022-08-15,Store_E,124939.74,502.0,864.23,1166.0,8.1,0
2022-08-16,Store_E,109560.57,409.0,303.17,1482.0,7.0,0
2022-08-17,Store_E,100904.43,223.0,731.12,719.0,13.3,0
2022-08-18,Store_E,106457.43,233.0,910.64,819.0,10.3,0
2022-08-19,Store_E,101846.85,444.0,1048.52,1135.0,6.5,0
2022-08-20,Store_E,111107.23,268.0,784.97,214.0,13.4,1
2022-08-21,Store_E,110843.81,463.0,1189.31,137.0,5.0,1
2022-08-22,Store_E,120938.61,395.0,475.4,400.0,7.6,0
2022-08-23,Store_E,106182.35,474.0,633.36,1462.0,6.2,0
2022-08-24,Store_E,104402.66,244.0,1318.1,502.0,5.0,0
2022-08-25,Store_E,99327.34,318.0,580.16,151.0,8.9,0
2022-08-26,Store_E,100324.47,210.0,509.06,1723.0,3.8,0
2022-08-27,Store_E,105113.48,504.0,310.02,1564.0,4.1,1
2022-08-28,Store_E,118581.32,471.0,754.87,1314.0,10.4,1
2022-08-29,Store_E,111310.24,297.0,485.27,1848.0,7.5,0
2022-08-30,Store_E,108451.44,248.0,911.85,1013.0,4.9,0
2022-08-31,Store_E,97378.09,269.0,883.68,1287.0,13.0,0
2022-09-01,Store_E,93470.89,242.0,651.74,685.0,9.0,0
2022-09-02,Store_E,94386.89,210.0,403.44,727.0,12.4,0
2022-09-03,Store_E,105316.22,223.0,343.3,1589.0,2.8,1
2022-09-04,Store_E,118085.63,476.0,1229.14,1527.0,3.4,1
2022-09-05,Store_E,113556.18,491.0,665.37,833.0,6.7,0
2022-09-06,Store_E,117394.06,332.0,620.4,1746.0,6.4,0
2022-09-07,Store_E,97474.5,226.0,815.07,159.0,1.5,0
2022-09-08,Store_E,87900.63,345.0,563.82,1060.0,9.2,0
2022-09-09,Store_E,95571.55,225.0,545.12,194.0,7.7,0
2022-09-10,Store_E,108968.14,425.0,1432.14,385.0,1.2,1
2022-09-11,Store_E,108332.73,339.0,940.6,1823.0,1.4,1
2022-09-12,Store_E,117491.71,426.0,977.06,407.0,7.4,0
2022-09-13,Store_E,112628.96,350.0,610.6,446.0,4.9,0
2022-09-14,Store_E,105059.5,255.0,480.02,1694.0,7.0,0
2022-09-15,Store_E,37357.16,89.0,307.51,1088.0,3.2,0
2022-09-16,Store_E,94731.05,247.0,652.78,330.0,2.5,0
2022-09-17,Store_E,108055.91,423.0,935.43,1091.0,6.4,1
2022-09-18,Store_E,112383.8,326.0,357.84,135.0,4.6,1
2022-09-19,Store_E,114015.48,416.0,1099.57,891.0,3.7,0
2022-09-20,Store_E,103968.45,460.0,795.97,117.0,2.9,0
2022-09-21,Store_E,88925.48,179.0,988.97,1257.0,9.7,0
2022-09-22,Store_E,89996.26,373.0,1345.06,996.0,2.1,0
2022-09-23,Store_E,99915.51,257.0,806.89,1771.0,4.3,0
2022-09-24,Store_E,94719.94,256.0,1360.84,705.0,4.0,1
2022-09-25,Store_E,113018.6,497.0,1054.14,536.0,7.6,1
2022-09-26,Store_E,112135.52,504.0,526.26,1914.0,2.0,1
